Date, Close/Last, Volume, Open, High, Low
10/16/2018,55.32,47505600,53.14,55.475,52.448
10/15/2018,51.92,30945130,51.812,52.656,50.9073
10/12/2018,51.76,35946285,52.2,52.398,50.402
10/11/2018,50.45,40640920,51.506,52.45,49.806
10/10/2018,51.38,63907800,52.922,53.102,49.554
10/09/2018,52.56,60188900,51.05,53.354,50.66
10/08/2018,50.11,66855900,52.904,53.552,49.8
10/05/2018,52.39,89503550,54.93,54.976,52
10/04/2018,56.37,48194425,58.79,58.8,55.534
10/03/2018,58.96,39911360,60.666,60.92,58.314
10/02/2018,60.20,58498450,62.79,63.368,59.83
10/01/2018,62.14,108571050,61.154,62.288,60.21
09/28/2018,52.95,167986450,54.052,55.6,52.111
09/27/2018,61.50,36688800,62.58,62.992,61.382
09/26/2018,61.92,39179315,60.382,62.778,60.2219
09/25/2018,60.20,22361435,60,60.92,59.3
09/24/2018,59.94,24171920,59.696,60.5999,58.716
09/21/2018,59.82,25192485,59.54,60.116,59.074
09/20/2018,59.67,36662385,60.712,61.196,58.666
09/19/2018,59.80,41321765,56.102,60,56.1
09/18/2018,56.99,82471400,59.338,60.528,55.1
09/17/2018,58.97,34331040,58.008,60.174,57.626
09/14/2018,59.04,33788260,57.752,59.4651,57.304
09/13/2018,57.89,31666405,57.604,59,57.036
09/12/2018,58.11,50010750,56.288,58.5,55.7293
09/11/2018,55.89,45805305,55.894,56.4,54.71
09/10/2018,57.10,71161250,54.652,57.206,54.2
09/07/2018,52.65,112211550,52.02,53.67,50.451
09/06/2018,56.19,37363780,56.96,58.234,55.776
09/05/2018,56.15,38536710,57.01,57.356,55.436
09/04/2018,57.79,41522855,59.388,59.638,57.6
08/31/2018,60.33,26835240,60.4,61.0616,59.72
08/30/2018,60.63,36053125,60.452,60.92,59.544
08/29/2018,61.00,37052690,62.054,62.37,60.738
08/28/2018,62.37,38197265,63.682,63.776,62.238
08/27/2018,63.85,65313250,63.6,64.487,61.762
08/24/2018,64.56,17963670,64.14,64.77,63.88
08/23/2018,64.02,25693425,63.828,65.464,63.62
08/22/2018,64.33,29679265,64.174,64.776,62.934
08/21/2018,64.38,65738850,62.122,64.958,61.8
08/20/2018,61.69,86902150,58.3408,61.7,57.64
08/17/2018,61.10,94479400,64.7,65.354,60.706
08/16/2018,67.09,30226960,67.982,68.456,66.764
08/15/2018,67.74,45365165,68.3812,68.898,66.428
08/14/2018,69.53,34742555,71.69,71.8399,69.42
08/13/2018,71.28,52224600,72.226,72.638,69.804
08/10/2018,71.10,57652550,70.8,72,69.2
08/09/2018,70.49,84759000,73.11,73.402,69.146
08/08/2018,74.07,122677100,73.818,76.528,73.424
08/07/2018,75.91,152982000,68.768,77.492,67.83
08/06/2018,68.40,42683830,69.092,70.996,68.364
08/03/2018,69.63,68233200,69.562,71,68.506
08/02/2018,69.91,115795800,65.688,69.998,64.632
08/01/2018,60.17,43840495,59.598,60.6,58.6
07/31/2018,59.63,25275470,58.45,59.664,57.814
07/30/2018,58.03,33997905,59.18,59.22,57.226
07/27/2018,59.44,28473450,61.45,61.5387,59.0681
07/26/2018,61.33,23097835,60.97,62.14,60.7282
07/25/2018,61.75,35156910,59.348,61.924,58.9005
07/24/2018,59.49,47930930,60.8842,61.5434,58.509
07/23/2018,60.64,54874100,60.368,61.1,58.572
07/20/2018,62.72,25799155,64.246,64.648,62.3419
07/19/2018,64.05,29535580,63.266,64.708,62.802
07/18/2018,64.77,28050425,65,65.1,63.25
07/17/2018,64.54,34938910,61.762,64.948,61.7
07/16/2018,62.02,39002270,62.342,63.032,61.25
07/13/2018,63.77,29333880,63.116,63.917,61.85
07/12/2018,63.34,28559255,64.286,64.646,62.554
07/11/2018,63.79,24392975,63.16,64.388,63.014
07/10/2018,64.49,47187785,64.912,65.5354,63.84
07/09/2018,63.70,37897705,62.398,63.704,61.6
07/06/2018,61.78,44300990,60.991,62.414,60.4
07/05/2018,61.83,87287850,62.752,62.878,59.244
07/03/2018,62.17,61413200,66.35,66.498,61.938
07/02/2018,67.01,93663550,72.014,72.956,65.97
06/29/2018,68.59,32379515,70.666,70.772,68.482
06/28/2018,69.99,41940860,69.732,71.404,69.222
06/27/2018,68.90,41569085,69,70.158,67.9
06/26/2018,68.40,37173745,67.2108,68.71,65.1598
06/25/2018,66.60,34625445,66.024,67.694,65.5
06/22/2018,66.73,51268850,70.308,70.45,66.4
06/21/2018,69.50,39749230,72.4,73.2428,69.254
06/20/2018,72.44,41851340,71.608,72.876,70.4
06/19/2018,70.51,63674200,73.032,74,69.25
06/18/2018,74.17,60127250,71.08,74.746,70.9
06/15/2018,71.63,54137800,70.768,72.934,70.25
06/14/2018,71.54,54805750,69.526,71.75,69.32
06/13/2018,68.96,47007335,69.3412,69.44,67.96
06/12/2018,68.55,111282150,68.94,70.994,67.6
06/11/2018,66.42,65830250,64.502,66.932,64.5
06/08/2018,63.53,40960875,63.8,64.896,63.43
06/07/2018,63.22,71680550,63.23,66,62.716
06/06/2018,63.90,93712000,60.1,64.434,59.496
06/05/2018,58.23,29389365,59.54,59.56,57.348
06/04/2018,59.35,23968935,58.868,59.8,58.7096
06/01/2018,58.36,27089920,57.172,58.39,56.7678
05/31/2018,56.95,29564125,57.442,58.074,56.586
05/30/2018,58.34,37367950,56.658,59.001,56.32
05/29/2018,56.75,28285765,55.702,57.3,55.23
05/25/2018,55.77,19363105,55.525,55.928,55.122
05/24/2018,55.57,20853945,55.68,56.222,54.978
05/23/2018,55.81,29861185,55.552,55.982,54.8
05/22/2018,55.00,44692505,57.5524,57.6,54.6844
05/21/2018,56.90,45839220,56.266,58.298,56.26
05/18/2018,55.36,36218495,56.93,56.93,54.8
05/17/2018,56.91,22091290,57.18,57.8375,56.794
05/16/2018,57.30,28348220,56.766,57.762,56.312
05/15/2018,56.84,47548765,57.002,57.392,56.1
05/14/2018,58.39,36327505,60.664,60.988,58.324
05/11/2018,60.21,23326605,61.54,61.776,59.816
05/10/2018,61.00,28213855,61.4999,62.598,60.8224
05/09/2018,61.37,28561275,60.082,61.402,60.01
05/08/2018,60.39,29637235,60.159,61.55,59.8
05/07/2018,60.55,43365450,59.5,61.1918,59.034
05/04/2018,58.82,42827530,56.6,59.372,55.904
05/03/2018,56.89,86695450,55.758,57.608,55.046
05/02/2018,60.23,41730880,59.714,61.37,59.5569
05/01/2018,59.98,23074730,58.702,60.164,58.644
04/30/2018,58.78,21120340,58.722,59.746,58.5
04/27/2018,58.82,21734270,57.074,58.894,56.766
04/26/2018,57.10,21740540,55.75,57.158,55.3
04/25/2018,56.14,20002105,56.7,57.032,55.45
04/24/2018,56.69,28391210,57,57.418,55.692
04/23/2018,56.67,24403715,58.258,58.324,56.466
04/20/2018,58.05,28113150,59.034,59.996,57.95
04/19/2018,60.02,30419000,58.216,60.202,57.71
04/18/2018,58.67,32657815,58.216,60.048,57.632
04/17/2018,57.54,34655760,57.774,58.434,56.502
04/16/2018,58.24,31447485,59.8,59.932,57.802
04/13/2018,60.07,36596125,60.72,60.79,59.196
04/12/2018,58.82,37977625,60.464,60.79,58.736
04/11/2018,60.19,37351020,60.148,61.796,59.932
04/10/2018,60.94,55085050,59.794,61.42,58.736
04/09/2018,57.93,51207050,60.074,61.9,57.842
04/06/2018,59.86,67582650,60.2,61.856,59.1
04/05/2018,61.14,95129300,57.868,61.252,57.64
04/04/2018,57.39,99400900,50.556,57.674,50.4
04/03/2018,53.51,94148250,53.964,54.67,50.898
04/02/2018,50.50,80466450,51.252,52.0664,48.918
03/29/2018,53.23,75072200,51.298,54.192,49.642
03/28/2018,51.56,104811400,52.916,53.736,50.42
03/27/2018,55.84,68935300,60.8,60.854,55.436
03/26/2018,60.84,41824685,61.468,61.518,58.272
03/23/2018,60.31,33199800,62.25,62.322,60.09
03/22/2018,61.82,24624640,62.778,63.764,61.636
03/21/2018,63.31,29771235,62.05,64.488,62.038
03/20/2018,62.11,23805155,62.974,63.25,61.752
03/19/2018,62.71,37339450,63.3,64.15,61.934
03/16/2018,64.27,30566825,65.192,65.48,63.814
03/15/2018,65.12,32772840,65.876,66.57,64.22
03/14/2018,65.33,39760760,67.352,67.962,64.786
03/13/2018,68.37,29803180,68.984,69.024,67.2527
03/12/2018,69.10,41264595,65.722,69.442,65.3
03/09/2018,65.43,27513895,64.82,65.698,64.474
03/08/2018,65.82,17571835,66.572,66.66,65.2548
03/07/2018,66.46,25009700,65.088,66.5,64.348
03/06/2018,65.64,21182415,66.75,67.274,65.406
03/05/2018,66.67,19103510,66.478,67.55,65.8586
03/02/2018,67.02,25443945,65.396,67.044,64.594
03/01/2018,66.19,34362760,69.002,69.734,66.014
02/28/2018,68.61,30330220,70.514,71.048,68.444
02/27/2018,70.20,23925110,71.25,71.998,70.002
02/26/2018,71.48,21672500,70.7,71.8,70.471
02/23/2018,70.41,29070885,69.566,70.998,69.42
02/22/2018,69.23,34809400,67.106,69.488,66.95
02/21/2018,66.66,16036250,67.206,67.9386,66.634
02/20/2018,66.95,20029810,66.894,68.168,66.3
02/16/2018,67.10,28200920,66.5,68.624,66.328
02/15/2018,66.81,29549115,64.9,66.824,64.48
02/14/2018,64.46,19740385,64.168,65.234,63.704
02/13/2018,64.73,22773155,63.004,64.838,62.5021
02/12/2018,63.15,31122395,63.226,63.616,61.25
02/09/2018,62.08,64622150,63.986,64.1969,58.952
02/08/2018,63.05,51482100,68.662,69.724,62.92
02/07/2018,69.00,33648410,67.798,69.2,67.132
02/06/2018,66.79,25400160,65.042,67.244,64.7
02/05/2018,66.63,22205830,67.594,68.894,66.6
02/02/2018,68.75,18480785,69.688,70.39,68.102
02/01/2018,69.85,20937200,70.2,71.932,69.726
01/31/2018,70.86,30996865,69.502,71.238,69.038
01/30/2018,69.16,23553420,69.028,69.654,68.434
01/29/2018,69.91,23691040,67.97,70.17,67.656
01/26/2018,68.57,22677285,68.3,68.8,67.142
01/25/2018,67.53,33626040,69.654,69.84,67.28
01/24/2018,69.18,26386930,70.916,70.95,68.704
01/23/2018,70.56,27238110,72,72.1,70.2
01/22/2018,70.31,30998885,69.88,71.566,69.84
01/19/2018,70.00,24355905,69,70.118,68.52
01/18/2018,68.91,28398145,69.134,70.46,68.748
01/17/2018,69.43,35462770,68.094,69.8,67.95
01/16/2018,68.01,32146170,67.508,69,66.96
01/12/2018,67.24,24112545,67.726,68.082,66.734
01/11/2018,67.59,33204315,67.048,68.962,66.652
01/10/2018,66.96,21515265,66.44,67.4,66
01/09/2018,66.74,35672625,67.032,67.76,65.481
01/08/2018,67.28,49163050,63.2,67.404,63.1
01/05/2018,63.32,22943640,63.324,63.448,62.4
01/04/2018,62.92,49722965,62.574,63.71,61.136
01/03/2018,63.45,22192600,64.2,65.05,63.11
01/02/2018,64.11,21728075,62.4,64.422,62.2
12/29/2017,62.27,18847520,63.236,63.282,62
12/28/2017,63.07,21533730,62.35,63.164,61.908
12/27/2017,62.33,23525420,63.2,63.536,62.15
12/26/2017,63.46,21843495,64.766,64.788,63.316
12/22/2017,65.04,21038010,65.902,66.1843,64.964
12/21/2017,66.33,21849970,65.918,66.748,65.442
12/20/2017,65.80,29536890,66.538,66.62,65.008
12/19/2017,66.22,34104340,68.052,68.2985,66.06
12/18/2017,67.77,27332730,68.98,69.346,67.516
12/15/2017,68.69,34606230,68.408,68.78,67.152
12/14/2017,67.58,28960120,68.202,69.488,67.38
12/13/2017,67.81,31088505,68.186,68.844,67.3
12/12/2017,68.21,43577850,66.09,68.288,66.006
12/11/2017,65.78,39630450,62.926,65.802,62.75
12/08/2017,63.03,17330440,62.92,63.396,62.252
12/07/2017,62.25,23897950,62.4,63.7268,62.21
12/06/2017,62.65,35922385,60.02,62.678,60
12/05/2017,60.74,23218540,60.4,61.6,60.2
12/04/2017,61.04,29171135,61.3,61.653,60.122
12/01/2017,61.31,21430410,61.088,62.064,61.01
11/30/2017,61.77,21727170,61.712,62.14,60.908
11/29/2017,61.51,43787315,63.46,63.6,60.246
11/28/2017,63.51,24708515,63.272,64,62.784
11/27/2017,63.36,22688895,62.65,63.468,61.902
11/24/2017,63.11,16220325,62.758,63.282,62.2
11/22/2017,62.52,24566415,63.354,63.484,62.368
11/21/2017,63.56,36281905,62.172,63.646,61.742
11/20/2017,61.75,41209105,62.758,63.1,60.95
11/17/2017,63.01,68604150,65.134,65.334,62.63
11/16/2017,62.50,28972045,62.798,63.628,62.26
11/15/2017,62.26,29759175,61.202,62.498,60.3
11/14/2017,61.74,28309520,63,63.27,61.38
11/13/2017,63.08,37826210,60.026,63.36,59.822
11/10/2017,60.60,23105400,60.5,61.672,60.37
11/09/2017,60.60,27200865,60.5,60.892,59.26
11/08/2017,60.88,23626775,61.1,61.378,60.26
11/07/2017,61.21,26424220,60.204,61.3,60.006
11/06/2017,60.56,32403445,61.4,61.5,59.802
11/03/2017,61.22,44429665,59.9,61.25,59.026
11/02/2017,59.85,98856400,60.026,61.738,58.526
11/01/2017,64.22,41212435,66.45,66.5218,64.052
10/31/2017,66.31,28250310,64.046,66.39,64.036
10/30/2017,64.02,21238095,63.836,64.756,63.45
10/27/2017,64.17,34841825,63.95,64.918,63.332
10/26/2017,65.23,25050435,65.556,66.046,64.64
10/25/2017,65.17,42918095,67.34,67.5,64.712
10/24/2017,67.47,22428460,67.76,68.56,67.232
10/23/2017,67.40,28697990,69.976,69.99,67.25
10/20/2017,69.02,24628285,70.538,70.91,68.868
10/19/2017,70.36,25278575,71.112,71.4293,69.64
10/18/2017,71.93,24680120,71.194,72.6,70.826
10/17/2017,71.15,16451450,70.182,71.244,70.014
10/16/2017,70.12,26865450,70.752,70.896,69.432
10/13/2017,71.11,17694035,71.396,71.698,70.736
10/12/2017,71.14,20367760,70.59,71.956,70.528
10/11/2017,70.92,22473665,70.778,71.52,70.23
10/10/2017,71.12,34861315,69.36,71.126,69.1061
10/09/2017,68.59,37307305,69.93,70.35,68.534
10/06/2017,71.38,21364330,70.62,72.0198,70.45
10/05/2017,71.07,20839565,71.2,71.487,70.27
10/04/2017,71.00,40739975,70.25,71.724,69.92
10/03/2017,69.63,50612750,67.18,69.71,66.256
10/02/2017,68.31,26137735,68.504,68.74,67.102
09/29/2017,68.22,25495255,68.372,68.936,67.7202
09/28/2017,67.92,26548895,67.976,68.55,67.08
09/27/2017,68.19,30136875,69.98,70.2978,68.1
09/26/2017,69.05,35748245,70.186,70.248,68.18
09/25/2017,69.00,37935790,70.63,71.4938,68.576
09/22/2017,70.22,40714475,73.298,73.98,70.176
09/21/2017,73.30,23054360,74.98,75.366,72.902
09/20/2017,74.78,24549790,74.6,75.6498,74.214
09/19/2017,75.02,32176040,76,76.478,74.714
09/18/2017,77.00,35888865,76.05,77.922,75.536
09/15/2017,75.96,27036135,74.902,76,74.54
09/14/2017,75.53,35851315,72.866,75.592,72.526
09/13/2017,73.25,20855925,72.764,73.614,71.918
09/12/2017,72.55,29831020,72.898,73.752,72.08
09/11/2017,72.74,38255000,70.27,72.742,70
09/08/2017,68.68,16306665,69.798,69.956,68.46
09/07/2017,70.12,21175225,69.196,70.496,68.69
09/06/2017,68.91,20410005,69.9,70.1958,68.312
09/05/2017,69.92,19182010,70.76,71.098,69.178
09/01/2017,71.08,15242750,71.224,71.518,70.738
08/31/2017,71.18,20316650,70.71,71.688,70.564
08/30/2017,70.64,17020825,69.934,70.694,69.4
08/29/2017,69.47,20346515,67.896,69.81,67.75
08/28/2017,69.13,18731200,69.456,69.47,67.944
08/25/2017,69.61,17375930,70.848,71.138,69.46
08/24/2017,70.59,22857870,70.504,71.332,69.948
08/23/2017,70.55,24709735,67.798,70.698,67.6608
08/22/2017,68.27,21571340,68.226,68.448,67.4745
08/21/2017,67.57,32449250,69.164,69.164,66.37
08/18/2017,69.49,26954025,70.582,70.8,69.16
08/17/2017,70.38,25054125,72.242,72.66,70.318
08/16/2017,72.58,17030865,72.6,73.3,72.504
08/15/2017,72.47,15423005,73.04,73.098,71.874
08/14/2017,72.76,22539845,72.926,73.532,72.52
08/11/2017,71.57,21787810,71.394,72.252,70.724
08/10/2017,71.08,35315270,72.32,73.3301,70.932
08/09/2017,72.71,34405910,72.2,74,71.79
08/08/2017,73.04,37159190,71.506,73.716,71.48
08/07/2017,71.03,31546655,71.47,71.896,70.55
08/04/2017,71.38,46166475,69.4,71.454,68.66
08/03/2017,69.42,67621350,69.066,70,68.63
08/02/2017,65.18,59711750,63.788,65.424,62.244
08/01/2017,63.91,41424985,64.6,64.89,63.226
07/31/2017,64.69,42627270,67.1,68.298,64.208
07/28/2017,67.01,24349455,67.378,67.92,66.502
07/27/2017,66.89,41429395,69.2,69.5,65.258
07/26/2017,68.77,24047570,68.072,69.1,67.624
07/25/2017,67.92,34889660,69,69.12,66.83
07/24/2017,68.50,42991460,66.048,68.6798,66.002
07/21/2017,65.68,24358540,65.892,66.2515,65.16
07/20/2017,65.98,25712580,65.38,66.044,64.84
07/19/2017,65.05,31729420,65.646,66.33,64.6439
07/18/2017,65.65,31803550,63.5,65.826,63.132
07/17/2017,63.91,49137530,65.108,65.42,62.69
07/14/2017,65.56,28039620,64.638,65.684,64.244
07/13/2017,64.68,42911575,66.022,66.32,63.994
07/12/2017,65.90,51586200,66.08,66.62,64.9
07/11/2017,65.44,57633800,63.2,65.456,62.86
07/10/2017,63.21,68801450,62.58,63.588,60.626
07/07/2017,62.64,70649750,62.7,63.4,61.476
07/06/2017,61.77,96290200,63.452,64.158,61.26
07/05/2017,65.42,84991500,69.44,69.448,65.266
07/03/2017,70.52,31527005,74.048,74.27,70.3
06/30/2017,72.32,29115230,72.742,73.3535,71.9237
06/29/2017,72.15,41012315,74.122,74.2,70.82
06/28/2017,74.25,31451615,73.336,74.348,72.504
06/27/2017,72.47,34887470,75.28,75.28,72.404
06/26/2017,75.50,32984270,77.338,77.39,74.62
06/23/2017,76.69,32125900,76.49,77.398,75.869
06/22/2017,76.52,37552030,75.598,77,74.714
06/21/2017,75.28,24583850,74.87,75.398,73.604
06/20/2017,74.45,37095550,75.334,75.776,73.946
06/19/2017,73.96,32167170,75,75.34,73.56
06/16/2017,74.28,31737250,75.595,75.602,74.02
06/15/2017,75.07,52063250,74.5,75.092,73.298
06/14/2017,76.13,63892400,76.217,76.85,75.262
06/13/2017,75.19,58866850,73.524,75.2,73.322
06/12/2017,71.80,52539300,71.598,72.9,70.124
06/09/2017,71.46,86250300,74.884,75.374,70.96
06/08/2017,74.00,45143385,72.75,74.38,72.044
06/07/2017,71.93,46743460,71.268,72.1,71.028
06/06/2017,70.57,55159600,68.94,71.8986,67.994
06/05/2017,69.46,33845870,67.7,69.688,66.842
06/02/2017,67.97,27919760,67.954,68.576,67.186
06/01/2017,68.07,38008820,68.8,68.976,67.458
05/31/2017,68.20,49687780,67.538,68.578,67.032
05/30/2017,67.02,38857680,65.2,67.256,65.152
05/26/2017,65.03,38965045,63.456,65.098,63.262
05/25/2017,63.37,25002160,62.204,63.394,61.562
05/24/2017,62.04,25175960,61.302,62.2,61.08
05/23/2017,60.77,21571335,62.092,62.146,60.696
05/22/2017,62.07,21621525,62.56,62.874,61.36
05/19/2017,62.17,23272900,63.1,63.3,62.04
05/18/2017,62.61,28045765,61.4,62.788,61.062
05/17/2017,61.22,33478285,62.878,62.926,61.1
05/16/2017,63.40,20705330,63.518,64.012,63.028
05/15/2017,63.18,38034270,63.676,64.04,62.506
05/12/2017,64.96,20593065,65.096,65.4,64.306
05/11/2017,64.62,23735860,64.68,65.2,63.92
05/10/2017,65.04,28672620,64.312,65.1,63.624
05/09/2017,64.25,48316870,61.876,64.398,61.82
05/08/2017,61.44,35014535,62.18,62.758,61.164
05/05/2017,61.67,40587245,59.6,61.71,59.36
05/04/2017,59.09,70679950,61.487,61.554,58.152
05/03/2017,62.20,34396295,63.534,64.306,62.09
05/02/2017,63.78,26582755,64.8,65.532,63.312
05/01/2017,64.57,44099440,62.976,65.45,62.962
04/28/2017,62.81,22483295,61.966,62.96,61.6
04/27/2017,61.73,17313315,62.338,62.618,61.5
04/26/2017,62.03,23415655,62.474,62.9,61.8
04/25/2017,62.76,33670810,61.6,62.796,61.172
04/24/2017,61.61,25388855,61.844,62.11,61.2043
04/21/2017,61.12,22509790,60.4,61.28,60.084
04/20/2017,60.50,30729805,61.302,61.83,60.046
04/19/2017,61.10,19455725,60.492,61.324,60.422
04/18/2017,60.05,15171125,59.94,60.168,59.58
04/17/2017,60.29,20640335,60.54,60.8,59.736
04/13/2017,60.80,46378410,59.34,61.478,59.06
04/12/2017,59.37,30218240,61.268,61.6896,59.264
04/11/2017,61.74,28590265,62.676,62.694,61.1
04/10/2017,62.48,38268115,61.83,62.746,61.742
04/07/2017,60.51,22833160,59.5,60.538,59.43
04/06/2017,59.74,27588655,59.376,60.388,58.82
04/05/2017,59.00,39292825,60.408,60.976,58.84
04/04/2017,60.74,50541150,59.378,60.962,58.906
04/03/2017,59.70,69324250,57.38,59.8,56.916
03/31/2017,55.66,16468490,55.746,55.936,55.2639
03/30/2017,55.58,20707185,55.608,56.4,55.442
03/29/2017,55.48,18362630,55.668,55.92,55.108
03/28/2017,55.49,39893325,55.404,56.136,55
03/27/2017,54.04,31106805,52.12,54.114,51.95
03/24/2017,52.63,28188340,51.14,52.778,51.002
03/23/2017,50.96,16549220,51.078,51.5344,50.66
03/22/2017,51.00,20283675,50.312,51.014,50.102
03/21/2017,50.14,34507775,52.566,52.96,50.048
03/20/2017,52.38,18008080,52.12,52.91,51.7642
03/17/2017,52.30,32455090,52.8,53.066,52.24
03/16/2017,52.41,35635900,52.48,53.15,51.812
03/15/2017,51.15,26166825,51.4,52.2,50.854
03/14/2017,51.60,37908595,49.222,51.624,49.204
03/13/2017,49.23,15056400,48.964,49.37,48.5562
03/10/2017,48.74,15313925,49.242,49.3,48.6
03/09/2017,48.98,19382470,49.526,49.732,48.6
03/08/2017,49.37,18633730,49.4,50.014,49.064
03/07/2017,49.72,17262935,50.384,50.778,49.664
03/06/2017,50.24,16768005,49.582,50.34,49.502
03/03/2017,50.31,14627405,50.148,50.38,49.8
03/02/2017,50.10,16728755,49.942,50.656,49.654
03/01/2017,50.00,24024815,50.836,50.97,49.822
02/28/2017,50.00,30369450,48.838,50.2,48.78
02/27/2017,49.25,57250800,49.634,49.672,48.402
02/24/2017,51.40,40834345,50.532,51.65,50.04
02/23/2017,51.20,74385450,52.8,52.932,51.112
02/22/2017,54.70,42689055,56.062,56.69,54.52
02/21/2017,55.48,28237875,55.09,56.28,54.802
02/17/2017,54.45,31257345,53.16,54.578,52.83
02/16/2017,53.79,35319300,55.52,56,53.7
02/15/2017,55.95,24719395,56,56.448,55.288
02/14/2017,56.20,36707250,55.806,57.478,55.722
02/13/2017,56.12,35115360,54.148,56.158,54.102
02/10/2017,53.85,18091680,53.958,54.19,53.222
02/09/2017,53.84,39063000,53.25,54.236,53.23
02/08/2017,52.42,19562140,51.47,52.672,51.24
02/07/2017,51.50,21220315,51.638,52,51.284
02/06/2017,51.55,17788000,50.2,51.564,50.126
02/03/2017,50.27,10926150,50.382,50.4358,49.936
02/02/2017,50.31,12493995,49.668,50.484,49.542
02/01/2017,49.85,19765525,50.61,50.64,49.81
01/31/2017,50.39,20560065,49.848,51.178,49.54
01/30/2017,50.13,18993190,50.506,51.058,49.42
01/27/2017,50.59,15808870,50.276,50.6,49.704
01/26/2017,50.50,15718585,50.858,51.148,50.15
01/25/2017,50.89,25726505,51.462,51.692,50.36
01/24/2017,50.92,24790720,50,50.96,49.93
01/23/2017,49.78,31310485,49.17,50.178,49.1
01/20/2017,48.95,20998600,49.092,49.2,48.602
01/19/2017,48.75,38586220,49.45,49.736,48.15
01/18/2017,47.67,18836360,47.33,47.942,47.116
01/17/2017,47.12,23073655,47.34,47.992,46.874
01/13/2017,47.55,30428050,46,47.57,45.918
01/12/2017,45.92,18937735,45.812,46.14,45.116
01/11/2017,45.95,18249550,45.814,45.996,45.336
01/10/2017,45.97,18294905,46.4,46.4,45.378
01/09/2017,46.26,19863580,45.794,46.384,45.6
01/06/2017,45.80,27620765,45.386,46.062,45.09
01/05/2017,45.35,29544635,45.284,45.496,44.39
01/04/2017,45.40,56022800,42.95,45.6,42.862
01/03/2017,43.40,29507470,42.972,44.066,42.192
12/30/2016,42.74,23206440,43.26,43.5,42.336
12/29/2016,42.94,20215430,43.712,43.84,42.8245
12/28/2016,43.95,18892720,44.306,44.76,43.44
12/27/2016,43.91,29566675,42.976,44.45,42.884
12/23/2016,42.67,23341315,41.6,42.69,41.542
12/22/2016,41.69,15542135,41.644,41.998,41.3
12/21/2016,41.54,26030715,41.69,42.446,41.482
12/20/2016,41.76,23421345,40.61,41.8,40.5
12/19/2016,40.55,17434685,40.498,40.89,39.968
12/16/2016,40.50,18977220,39.616,40.518,39.52
12/15/2016,39.52,16093265,39.682,40.148,39.478
12/14/2016,39.74,20736570,39.748,40.6,39.352
12/13/2016,39.63,34096610,38.636,40.256,38.6
12/12/2016,38.49,12182140,38.56,38.884,38.208
12/09/2016,38.44,13604685,38.174,38.7672,38.162
12/08/2016,38.46,15968420,38.41,38.5,37.908
12/07/2016,38.63,27285355,37.23,38.68,37
12/06/2016,37.17,16946825,37.104,37.316,36.5365
12/05/2016,37.36,20347400,36.502,37.778,36.502
12/02/2016,36.29,20201005,36.576,36.976,36
12/01/2016,36.38,25595525,37.65,37.706,36.2
11/30/2016,37.88,17724455,38.2,38.378,37.5
11/29/2016,37.91,22176560,39.112,39.346,37.9
11/28/2016,39.22,22605410,39.096,39.87,38.91
11/25/2016,39.33,11830490,38.728,39.4474,38.728
11/23/2016,38.63,24451425,38.122,39.1288,37.8
11/22/2016,38.23,28006190,37.168,38.294,36.742
11/21/2016,36.90,21779360,37.008,37.778,36.882
11/18/2016,37.00,26032365,38.13,38.6,37
11/17/2016,37.73,24404845,36.698,37.898,36.422
11/16/2016,36.79,17163340,36.53,36.946,36.242
11/15/2016,36.75,19498715,36.556,37.286,36.41
11/14/2016,36.29,32739565,37.6,37.65,35.638
11/11/2016,37.71,19935455,36.848,37.776,36.6
11/10/2016,37.07,33731450,38.21,38.322,36.084
11/09/2016,38.01,40832235,37.375,38.4,36.79
11/08/2016,38.99,16264635,38.758,39.498,38.252
11/07/2016,38.64,19288410,38.718,38.858,38.01
11/04/2016,38.11,25719575,37.8,38.692,37.192
11/03/2016,37.48,13222750,37.8,38.294,37.408
11/02/2016,37.60,21211250,38.01,38.539,37.501
11/01/2016,38.16,35118370,39.608,39.7,37.621
10/31/2016,39.55,23456600,40.498,40.498,39.162
10/28/2016,39.99,21367280,40.8,41.064,39.966
10/27/2016,40.80,65354950,42.268,42.74,40.33
10/26/2016,40.45,26734465,40.2,40.638,40.02
10/25/2016,40.47,12210590,40.58,40.938,40.24
10/24/2016,40.55,13736720,40.2,40.789,40.05
10/21/2016,40.02,14684540,39.72,40.314,39.482
10/20/2016,39.82,25347050,40.424,40.6,39.41
10/19/2016,40.71,34830925,39.948,41.332,39.612
10/18/2016,39.82,28380230,39.198,39.894,38.652
10/17/2016,38.79,22591655,39.41,39.678,38.4
10/14/2016,39.30,21327355,40.132,40.286,39.26
10/13/2016,40.05,12475700,40.1,40.179,39.41
10/12/2016,40.30,9845495,40.19,40.776,40.084
10/11/2016,40.02,11633770,40.37,40.44,39.662
10/10/2016,40.19,16556700,40.27,40.828,39.932
10/07/2016,39.32,17447400,40.2,40.264,39.16
10/06/2016,40.20,23489685,40.492,40.842,40.042
10/05/2016,41.69,9362280,42.448,42.63,41.624
10/04/2016,42.28,17689765,42.62,42.664,41.764
10/03/2016,42.74,29946710,42.46,43.1338,41.65
09/30/2016,40.81,12908650,40.442,40.996,39.91
09/29/2016,40.14,13570200,41.12,41.466,40.116
09/28/2016,41.25,10396620,41.502,41.65,41.052
